Function,T_1_1,T_1_3,T_2_1,T_2_3,M1,M2
13.1191,18,15,25,20,10.4326,15.6262
13.1192,20,24,25,19,12.9514,13.2757
13.1193,16,15,16,22,12.0751,14.0937
13.1194,16,19,16,24,14.7793,11.5704
13.1194,19,25,18,21,15.307,11.078
13.1195,21,23,19,23,13.4749,12.7879
13.1195,21,17,23,22,11.2736,14.8422
13.1196,19,20,18,21,12.8035,13.4146
13.1196,15,24,24,24,16.1393,10.3016
13.1197,22,17,25,15,8.83847,17.115
13.12,21,24,25,19,12.2181,13.9617
13.12,17,19,22,23,14.0058,12.2934
13.1204,22,21,20,19,12.1693,14.0079
13.1204,23,23,24,17,11.4241,14.7034
13.1209,20,18,19,19,11.7219,14.4264
13.1213,15,24,25,23,16.4371,10.027
13.1223,23,24,20,15,11.3205,14.8036
13.1225,19,24,22,19,14.2654,12.0559
13.1225,19,19,21,25,13.2861,12.9697
13.1226,17,20,24,21,12.9942,13.2424
13.1228,16,18,15,23,15.0474,11.3267
13.1229,21,20,24,18,10.5467,15.527
13.123,24,21,18,18,11.2468,14.8739
13.123,19,24,17,21,15.0919,11.2856
13.123,21,17,19,19,10.633,15.4467
13.1233,19,24,20,20,14.2264,12.0938
13.1236,17,21,22,24,14.8925,11.4729
13.124,15,16,19,21,13.0907,13.155
13.124,21,18,16,21,11.1591,14.9576
13.124,20,21,18,22,13.7397,12.5494
13.1241,22,19,19,15,10.3095,15.7507
13.1244,17,24,19,24,15.4538,10.9507
13.1245,20,18,18,18,11.3135,14.8145
13.1247,25,21,24,19,10.3842,15.6821
13.1247,24,21,16,21,11.7885,14.3716
13.1247,23,22,19,17,11.6199,14.529
13.1248,20,24,23,24,14.2998,12.0282
13.1249,17,15,25,21,10.3967,15.6708
13.1251,23,24,17,15,12.3799,13.8206
13.1252,22,24,25,17,12.2044,13.9844
13.1255,15,15,23,21,12.3276,13.8702
13.1257,16,19,22,25,14.6174,11.7337
13.1259,20,17,15,18,12.7248,13.5002
13.1263,15,22,16,24,16.9409,9.56648
13.1266,18,23,24,23,14.066,12.2501
13.127,20,22,24,24,13.3785,12.8922
13.127,22,18,24,15,9.60613,16.4127
13.1272,20,24,19,22,14.0574,12.259
13.1272,19,20,25,21,12.0006,14.1785
13.1272,22,24,23,17,12.6165,13.6037
13.1272,21,21,22,19,12.9058,13.3338
13.1275,21,18,17,16,10.6085,15.4783
13.1276,20,23,18,18,14.129,12.1931
13.1278,15,15,18,24,13.3127,12.9552
13.1283,19,18,15,18,12.3935,13.8142
13.1284,17,17,22,25,13.8358,12.4682
13.1288,22,21,25,21,11.6185,14.5382
13.1289,24,25,19,17,12.5663,13.654
13.1289,25,25,17,17,12.0552,14.131
13.1291,18,20,22,24,13.475,12.8062
13.1292,20,24,16,19,14.2112,12.1195
13.1293,21,24,24,15,12.3375,13.8681
13.1293,15,24,19,19,16.3392,10.1339
13.1298,17,19,23,21,13.7117,12.5868
13.1306,22,24,20,21,13.0426,13.2128
13.1308,19,20,20,20,12.4515,13.7647
13.1311,22,24,22,21,13.2938,12.9793
13.1312,20,25,19,23,15.035,11.3546
13.1312,22,22,25,19,11.581,14.5779
13.1312,20,20,18,19,11.8609,14.3167
13.1313,17,18,17,25,13.9669,12.3514
13.1314,24,22,20,17,10.6233,15.4719
13.1314,22,24,16,15,12.1239,14.0717
13.1316,17,24,16,24,16.4542,10.0309
13.1319,19,23,19,23,14.6444,11.7203
13.1322,24,25,25,16,11.2534,14.8855
13.1322,20,18,22,22,11.6314,14.5327
13.1323,22,25,24,21,13.4155,12.8681
13.1329,22,23,21,20,12.8973,13.3529
13.1333,23,21,16,20,12.5603,13.6681
13.1334,20,20,19,15,11.2474,14.8935
13.1334,22,25,16,20,13.9034,12.4149
13.1338,22,23,20,19,12.7075,13.5316
13.134,19,25,18,22,14.8345,11.5471
13.1342,16,25,18,22,17.1088,9.42507
13.1342,16,18,22,25,14.7206,11.6537
13.1343,24,22,21,23,11.9676,14.2232
13.1344,19,22,23,24,14.317,12.0308
13.1346,21,24,20,21,13.7704,12.5412
13.1347,17,21,15,23,16.0465,10.4174
13.1348,24,22,15,15,11.5737,14.5917
13.1349,15,16,24,24,12.7376,13.5056
13.135,16,15,22,23,12.0242,14.1716
13.1351,19,22,24,15,12.4596,13.7655
13.1351,18,15,19,21,10.8659,15.2528
13.1353,17,18,17,24,14.4739,11.8861
13.1354,21,25,24,23,14.3615,11.9913
13.1357,18,18,18,19,12.9341,13.3238
13.1358,15,22,21,25,16.4759,10.0188
13.1358,17,19,19,22,14.0835,12.2514
13.1366,22,24,17,18,13.1099,13.1614
13.1367,21,23,16,21,13.9183,12.4072
13.1372,20,22,21,24,13.8688,12.4546
13.1376,19,25,15,21,15.649,10.794
13.1378,18,24,21,18,14.1004,12.2396
13.138,18,24,15,19,15.4386,10.9912
13.1385,24,22,21,18,11.2471,14.9036
13.1385,22,24,17,15,12.584,13.656
13.1389,18,24,15,16,15.2557,11.1636
13.1391,18,21,23,24,14.9131,11.4836
13.1395,20,18,20,18,11.2483,14.9044
13.1398,17,15,16,22,12.2887,13.934
13.1398,17,25,25,25,16.1057,10.372
13.1401,20,18,18,17,11.1405,15.0062
13.1401,19,25,24,24,15.1219,11.2907
13.1403,23,25,24,17,12.3536,13.8744
13.1406,16,20,22,24,14.5096,11.8631
13.1407,19,17,18,15,11.5296,14.6443
13.1408,17,25,17,25,16.8972,9.63529
13.1408,21,22,20,25,14.0432,12.2986
13.1409,19,22,24,25,14.3741,11.99
13.1411,22,22,19,16,11.9244,14.2765
13.1414,23,25,23,18,13.0491,13.2276
13.1415,18,22,21,22,14.6712,11.7139
13.1415,18,24,16,24,15.5726,10.8729
13.1417,22,24,17,21,13.1833,13.1028
13.1418,19,21,22,24,14.3614,12.0036
13.1419,19,22,15,20,15.1801,11.2399
13.1423,19,23,20,19,14.355,12.0106
13.1423,17,16,23,17,10.4644,15.6414
13.1425,19,19,18,20,12.6059,13.6432
13.1429,23,23,18,21,12.1735,14.0475
13.1431,22,17,18,20,11.3159,14.8483
13.1431,17,25,20,24,16.6493,9.87119
13.1432,20,23,24,23,13.6318,12.6873
13.1432,18,25,15,19,16.0595,10.4217
13.1433,23,25,20,18,12.7111,13.5466
13.1433,15,23,22,23,16.8383,9.69508
13.1434,19,20,22,22,12.5084,13.736
13.1434,20,22,17,16,12.3768,13.8589
13.1434,17,20,19,24,14.8608,11.5408
13.1439,15,20,20,23,14.4115,11.961
13.144,19,18,15,16,12.0306,14.183
13.1441,17,18,22,25,14.1536,12.202
13.1443,18,23,16,24,15.6874,10.771
13.145,17,24,23,20,15.2295,11.1997
13.1453,16,15,24,25,11.9391,14.271
13.1456,24,25,16,17,12.5145,13.7346
13.1457,21,24,20,20,12.9046,13.3706
13.1458,22,25,16,15,13.3488,12.9564
13.1459,22,23,18,20,13.0126,13.2703
13.146,18,15,25,18,9.8429,16.2285
13.1461,15,22,19,22,16.3658,10.1415
13.1461,22,17,20,23,10.748,15.3841
13.1461,17,15,24,19,10.7996,15.3359
13.1466,23,17,21,17,9.67633,16.385
13.1466,21,22,19,22,13.7675,12.5672
13.1467,17,19,17,17,13.1868,13.1093
13.1468,19,18,18,25,13.3136,12.9912
13.1471,21,18,23,15,9.61764,16.4407
13.1471,15,21,18,24,16.9055,9.6397
13.1473,21,17,23,19,10.2532,15.848
13.1473,22,25,25,19,13.5514,12.7702
13.1473,21,21,15,21,12.9445,13.3366
13.1473,21,23,16,19,13.2432,13.0579
13.1476,22,25,17,24,14.1762,12.1877
13.1482,22,19,22,19,10.6692,15.4617
13.1483,21,23,17,17,13.056,13.2343
13.1484,15,15,15,20,12.738,13.5313
13.1485,16,16,18,18,11.1499,15.0135
13.1486,22,25,15,16,13.5097,12.8116
13.1488,21,19,22,16,10.3779,15.7345
13.1494,15,15,19,17,11.8957,14.3192
13.1494,17,17,21,24,13.6701,12.6635
13.1494,19,24,21,20,15.2539,11.1855
13.1498,23,22,20,17,11.4826,14.7056
13.15,21,17,16,23,11.7555,14.4512
13.1505,16,20,16,25,15.4882,10.9689
13.1506,21,23,23,21,13.4626,12.8595
13.151,15,17,18,25,15.5771,10.8869
13.151,17,16,17,18,11.1775,14.9927
13.1511,20,22,16,20,13.9982,12.3606
13.1514,21,17,25,25,11.2199,14.9539
13.1517,19,15,16,15,10.0029,16.09
13.1518,22,22,19,17,12.3506,13.8994
13.1518,21,24,25,20,12.8445,13.4386
13.152,16,23,17,25,17.3431,9.2408
13.1521,20,18,23,19,11.443,14.7469
13.1522,20,18,20,23,11.8625,14.3558
13.1527,15,22,25,24,15.9324,10.5587
13.153,22,21,16,21,12.6479,13.6243
13.1532,18,23,19,21,15.0991,11.3373
13.1536,18,22,15,25,15.9309,10.5619
13.1537,23,22,24,21,11.2449,14.935
13.1546,15,20,24,24,15.0286,11.4057
13.1546,21,19,18,18,11.1731,15.0038
13.1547,21,18,21,22,10.7703,15.3798
13.1549,20,22,23,25,14.3701,12.0209
13.155,23,25,25,17,12.1927,14.0531
13.1551,22,21,16,22,12.2341,14.0145
13.1551,24,25,15,15,12.3984,13.8613
13.1554,23,24,21,17,11.5751,14.6301
13.1556,22,22,16,19,12.7753,13.5104
13.1556,17,16,20,21,11.443,14.7538
13.1556,18,22,19,23,15.8072,10.6811
13.1558,19,24,21,25,14.8955,11.5323
13.1561,17,15,22,19,11.0271,15.1429
13.1562,22,22,23,16,11.1639,15.0155
13.1564,21,22,24,24,13.4639,12.8694
13.1564,20,24,20,22,13.5761,12.7648
13.1574,22,22,16,18,11.9715,14.264
13.1575,20,20,21,16,11.3726,14.8233
13.1577,20,24,17,22,13.5547,12.7871
13.1577,17,25,16,21,16.9289,9.63837
13.1577,25,25,21,17,12.4047,13.8604
13.1577,16,15,18,20,12.3656,13.897
13.1578,24,22,24,23,11.3925,14.8052
13.1582,21,24,20,15,12.5526,13.7234
13.1583,21,17,16,24,12.1903,14.0616
13.1583,19,20,24,20,12.1532,14.0963
13.1584,15,25,20,23,17.8487,8.78145
13.1585,20,20,20,20,11.8533,14.3765
13.1586,23,23,18,19,11.9534,14.2833
13.1588,20,17,16,25,12.2225,14.0325
13.1591,19,24,21,22,14.9209,11.515
13.1592,20,23,16,23,13.8921,12.4752
13.1592,17,15,16,21,12.3055,13.9559
13.1593,21,25,16,20,14.4694,11.9367
13.1594,22,25,17,23,14.593,11.8216
13.1595,22,23,24,18,12.1356,14.115
13.1595,21,22,21,22,13.4182,12.9182
13.1596,17,20,20,24,14.5144,11.8953
13.1596,23,24,16,21,13.0833,13.2309
13.1597,20,19,23,16,10.4198,15.7165
13.1597,22,21,23,24,12.8751,13.4252
13.1598,18,20,15,22,14.7469,11.6786
13.1599,17,23,22,25,15.6039,10.8791
13.1602,23,17,24,21,9.56137,16.5186
13.1604,18,22,25,25,14.388,12.0148
13.1605,18,19,19,17,13.1542,13.1664
13.1608,22,21,15,16,12.2478,14.0128
13.1608,20,21,16,23,13.9217,12.4507
13.1608,21,23,24,23,12.8959,13.4081
13.1612,21,18,22,17,10.1734,15.9495
13.1615,18,18,15,20,13.6727,12.6844
13.1616,18,24,17,22,14.9776,11.4668
13.1616,18,23,22,24,14.8594,11.5773
13.1618,21,23,15,17,13.6936,12.6656
13.1621,18,19,18,23,13.9809,12.3979
13.1621,21,24,23,15,11.6899,14.536
13.1622,19,19,22,23,12.1263,14.1289
13.1622,24,25,24,23,12.6843,13.6081
13.1622,24,23,24,20,11.4435,14.7661
13.1623,20,20,23,17,11.5778,14.641
13.1625,18,20,16,23,13.2579,13.0735
13.1627,21,25,15,21,15.0516,11.4
13.1628,19,19,16,19,12.2172,14.0451
13.1629,20,19,21,18,11.5076,14.7076
13.163,21,25,20,24,14.0329,12.3512
13.1633,17,20,24,25,13.4394,12.9057
13.1633,16,24,22,21,16.0821,10.4395
13.1635,19,25,17,25,16.2517,10.2815
13.1636,22,19,17,18,10.4116,15.7318
13.1638,21,25,16,22,14.2201,12.178
13.164,17,22,18,25,15.6477,10.8462
13.1642,16,15,20,24,12.312,13.9595
13.1642,15,23,15,21,17.31,9.29538
13.1646,20,19,18,19,11.9723,14.2772
13.165,21,21,19,25,13.9798,12.4046
13.1651,16,20,18,23,15.511,10.9759
13.1652,19,20,24,19,11.5665,14.6571
13.1653,19,19,18,15,11.6753,14.5557
13.1658,23,22,21,16,10.862,15.3156
13.1664,24,21,22,16,10.6186,15.544
13.1666,24,22,16,19,11.7379,14.5
13.1671,21,23,24,19,12.4238,13.8607
13.1671,20,22,16,25,14.7214,11.7166
13.1674,20,24,21,17,13.4942,12.8623
13.1674,16,23,15,23,16.4818,10.0745
13.1679,18,15,25,16,9.16531,16.9031
13.1679,21,25,17,19,14.4649,11.9576
13.1679,18,19,15,21,14.0178,12.3749
13.1683,21,25,21,22,14.3632,12.0533
13.1686,17,20,18,20,14.3032,12.1098
13.1687,20,19,23,23,12.0603,14.2031
13.1688,15,24,22,22,16.7135,9.86097
13.1689,15,17,15,20,15.5683,10.9299
13.1691,15,22,22,23,16.2522,10.292
13.1693,17,15,21,21,11.6257,14.6098
13.1693,22,24,17,16,12.7076,13.6001
13.1693,17,15,21,22,11.6918,14.5481
13.1693,23,23,24,16,11.1439,15.0594
13.1694,21,24,24,18,12.3658,13.9194
13.1694,21,25,24,24,13.7389,12.638
13.1694,16,20,16,24,15.2097,11.2655
13.1695,20,23,17,18,13.135,13.2017
13.1698,20,21,22,20,12.1949,14.0795
13.1699,18,17,19,23,13.9814,12.4126
13.1699,20,20,20,19,11.9275,14.3294
13.1701,25,23,17,18,11.2289,14.9816
13.1703,22,24,20,15,11.8493,14.4029
13.1707,20,20,16,15,12.0202,14.2444
13.1709,19,19,19,16,11.969,14.2925
13.1712,15,25,20,24,17.5003,9.13138
13.1713,24,23,23,16,11.0901,15.1135
13.1715,24,22,19,16,11.3449,14.8762
13.1716,21,23,18,19,13.9542,12.4413
13.172,19,18,21,22,12.4496,13.8461
13.1721,18,25,19,25,16.2535,10.2965
13.1721,24,25,22,17,12.1032,14.1697
13.1722,20,23,16,22,13.8282,12.56
13.1723,15,25,18,21,17.8237,8.83149
13.1723,22,24,18,18,12.6868,13.6253
13.1725,15,16,22,19,12.1408,14.1352
13.1725,21,21,20,24,13.1399,13.2029
13.1725,22,24,21,15,11.8477,14.4088
13.1725,16,16,19,19,12.0406,14.2289
13.1726,24,21,19,15,10.7195,15.4618
13.1727,19,22,25,22,13.6305,12.7454
13.1729,15,19,18,25,15.9762,10.5568
13.1731,20,21,18,25,14.0113,12.3909
13.1734,21,24,24,22,12.9613,13.3714
13.1735,20,18,25,19,10.9937,15.2078
13.1735,16,16,15,19,12.9371,13.3942
13.1737,23,25,24,19,12.9898,13.3453
13.1738,23,21,19,15,11.5343,14.7038
13.174,18,25,23,24,15.8984,10.6316
13.174,15,15,21,18,11.1828,15.0323
13.1743,16,24,15,20,16.761,9.82723
13.1744,20,22,22,23,13.9207,12.4779
13.1746,21,20,16,15,11.0421,15.1647
13.1747,21,20,22,16,10.3577,15.8035
13.1753,17,23,17,21,15.85,10.6792
13.1753,15,15,20,25,13.4117,12.9548
13.1759,21,24,22,15,12.5638,13.7471
13.1761,21,19,17,21,11.9154,14.3526
13.1762,24,25,25,21,12.789,13.5375
13.1764,16,15,18,17,12.0903,14.1901
13.1768,23,22,20,19,11.9626,14.3099
13.1768,15,16,22,20,12.1157,14.1671
13.1772,21,20,18,17,10.5918,15.59
13.1774,24,21,20,16,10.5351,15.6433
13.1775,22,17,20,21,10.7161,15.4745
13.1776,22,18,23,15,9.60088,16.5154
13.1777,16,23,17,24,16.7785,9.81734
13.178,18,21,16,25,15.7231,10.8029
13.178,21,21,23,21,12.6904,13.633
13.178,20,21,22,16,12.7115,13.6134
13.1785,16,16,19,23,12.6226,13.6972
13.1786,23,21,25,23,11.7298,14.5307
13.1788,21,24,17,18,13.8507,12.5517
13.1794,16,21,15,25,16.6045,9.98306
13.1794,20,25,20,23,14.967,11.5111
13.1799,19,18,19,19,13.0213,13.3278
13.1799,21,20,17,18,12.0457,14.2384
13.18,19,20,22,19,11.8947,14.3794
13.1802,22,19,18,17,9.95536,16.1897
13.1803,20,19,23,20,11.7143,14.5483
13.1805,19,17,17,19,12.2536,14.0455
13.1806,21,17,17,22,11.4577,14.7883
13.1811,15,20,25,24,14.8167,11.6549
13.1817,18,21,20,25,14.8459,11.6287
13.182,21,19,23,20,11.0983,15.1265
13.1826,22,19,22,16,9.66095,16.4689
13.183,18,21,19,25,15.5161,11.0058
13.1833,22,21,24,25,12.3516,13.9595
13.1834,23,24,24,23,12.0601,14.2316
13.1834,17,16,25,20,10.137,16.0263
13.184,17,16,23,20,10.4531,15.7324
13.184,23,22,25,15,11.0456,15.1795
13.184,18,18,25,20,12.1454,14.1533
13.184,18,20,23,22,13.0193,13.3377
13.184,23,17,20,16,9.25551,16.8502
13.1842,19,17,19,21,13.0718,13.2891
13.1842,24,25,22,15,11.8919,14.3902
13.1846,24,25,18,16,12.4369,13.8823
13.1847,22,21,18,20,12.4184,13.8998
13.1847,24,21,25,23,11.2622,14.9788
13.185,20,19,22,23,12.2161,14.0891
13.185,24,25,15,18,13.0355,13.3245
13.1854,16,16,22,18,11.4034,14.8483
13.1855,19,24,20,25,15.1835,11.321
13.1856,16,24,19,24,17.0096,9.61699
13.1856,24,22,20,21,11.8749,14.4088
13.1857,25,23,16,15,11.0629,15.1667
13.1858,21,18,17,20,11.3243,14.923
13.186,22,17,16,19,10.6876,15.5176
13.1864,19,24,22,20,14.2643,12.1806
13.1869,15,25,16,21,17.9197,8.77024
13.187,24,25,22,19,12.3702,13.9492
13.1871,20,20,24,22,11.2443,15.0002
13.1873,19,19,24,19,11.4517,14.807
13.1875,18,24,25,23,14.3459,12.1065
13.1877,19,21,23,21,13.8624,12.5581
13.1879,21,19,25,17,10.0734,16.0943
13.1882,22,22,17,21,13.0237,13.3416
13.1882,19,24,22,24,14.6971,11.78
13.1884,22,22,17,15,12.1993,14.1114
13.1887,20,23,23,16,12.7406,13.6068
13.1887,22,24,21,20,12.6644,13.6781
13.1888,24,21,20,15,10.5671,15.6353
13.1888,25,21,16,15,10.5535,15.648
13.1888,16,24,20,21,16.4693,10.1275
13.1889,15,19,17,20,16.1298,10.4443
13.189,18,15,20,17,10.2022,15.9763
13.1891,17,17,19,23,14.0045,12.4282
13.1892,19,23,17,23,14.8426,11.6462
13.1892,19,20,18,20,13.5304,12.8708
13.1894,24,21,15,15,10.9275,15.3001
13.1894,25,22,16,17,11.4587,14.8046
13.1895,23,22,19,18,11.6493,14.6269
13.1896,22,25,24,23,13.3228,13.0654
13.1897,20,20,20,21,12.4507,13.8792
13.1901,18,21,17,25,14.991,11.5094
13.1903,19,25,16,24,16.0295,10.5407
13.1905,19,18,18,18,11.947,14.351
13.1907,22,17,19,15,9.6444,16.5001
13.1908,23,23,23,21,11.9372,14.3607
13.191,23,25,25,19,11.938,14.3602
13.191,24,22,21,17,11.2834,14.9713
13.1912,18,20,17,22,13.9131,12.5176
13.1915,21,23,25,22,12.9757,13.3929
13.1915,20,24,19,24,15.1677,11.3473
13.1918,20,19,22,20,11.8792,14.4168
13.1923,19,25,22,22,14.9389,11.5624
13.1924,23,17,17,18,10.5427,15.6651
13.1924,19,22,25,24,13.9893,12.4488
13.1925,21,24,16,20,13.8986,12.5335
13.1926,16,16,16,16,10.9614,15.2747
13.1928,24,22,24,15,10.4671,15.7365
13.1932,20,21,17,24,14.2124,12.2421
13.1933,24,22,20,15,10.4027,15.7975
13.1934,25,22,20,17,10.3934,15.8063
13.1934,18,25,20,25,16.2387,10.3515
13.1934,16,21,15,20,16,10.5743
13.1939,15,23,18,20,16.9462,9.69229
13.194,23,24,16,18,12.2676,14.0585
13.1941,22,21,22,18,11.6267,14.6568
13.1945,21,17,22,16,9.85823,16.308
13.1946,21,22,23,25,13.3701,13.0309
13.1948,21,17,24,16,9.81021,16.3533
13.1952,20,24,23,15,13.0555,13.3255
13.1953,15,16,22,22,13.2618,13.1333
13.1954,18,15,22,15,9.05231,17.0617
13.1955,22,18,24,17,9.85768,16.3103
13.1956,22,18,17,18,10.1879,16.0023
13.1963,15,23,20,25,16.912,9.72884
13.1966,20,18,20,22,12.1211,14.2002
13.1967,18,20,16,19,14.2962,12.1708
13.1969,17,20,15,23,14.9506,11.5603
13.1969,22,23,25,20,12.0037,14.3104
13.197,22,25,20,19,13.3867,13.0199
13.1971,19,19,23,22,12.3158,14.0195
13.1971,22,17,18,15,9.45175,16.6922
13.1971,20,19,15,20,12.9253,13.4507
13.1974,23,24,23,15,12.0082,14.3071
13.1975,17,16,21,15,10.1479,16.0434
13.1977,17,17,15,23,14.1896,12.2721
13.1977,15,15,17,25,14.1661,12.294
13.1979,15,15,25,25,12.6409,13.7176
13.1985,21,24,22,19,13.3487,13.0583
13.1989,17,16,20,22,11.3797,14.8966
13.1992,17,17,18,23,14.9991,11.5196
13.1993,20,24,25,17,12.7356,13.632
13.1993,20,19,21,16,10.6318,15.5953
13.1995,20,23,22,20,13.4714,12.9457
13.1995,22,23,24,22,12.2299,14.1044
13.1997,21,23,16,18,13.4048,13.0083
13.1999,22,23,20,23,12.9501,13.4331
13.2002,15,23,18,23,17.3721,9.30699
13.2003,22,17,25,19,10.2096,15.9912
13.2007,17,16,25,22,11.1863,15.0806
13.2007,19,19,18,17,11.9103,14.405
13.201,16,16,17,17,11.5257,14.7643
13.2011,21,23,25,19,12.3307,14.0133
13.2012,15,22,23,25,16.6155,10.015
13.2013,19,24,22,25,15.2297,11.3083
13.2018,19,23,24,25,14.2645,12.2101
13.2019,19,22,25,25,14.5235,11.9685
13.2019,25,24,24,17,11.0274,15.2311
13.2019,21,19,22,19,11.8622,14.4521
13.2027,19,24,19,23,14.8754,11.6417
13.2027,20,23,23,21,13.767,12.6761
13.2029,19,23,22,23,14.1537,12.3155
13.2031,18,22,22,24,14.1442,12.3249
13.2031,21,23,18,20,13.4103,13.0098
13.2032,22,21,21,23,12.3191,14.0283
13.2033,18,24,18,19,15.2159,11.3252
13.2035,22,17,16,18,11.0551,15.2084
13.2036,16,16,16,25,12.9577,13.4331
13.2039,20,25,21,25,15.3086,11.2398
13.2039,24,22,25,15,10.1557,16.0485
13.204,17,18,15,21,15.231,11.3124
13.2041,19,19,23,21,12.6869,13.6867
13.2042,18,23,21,20,13.846,12.6052
13.2042,21,22,21,25,13.8049,12.6436
13.2045,20,23,19,17,13.6013,12.8343
13.2047,25,25,21,20,12.2437,14.1015
13.2048,22,24,25,21,12.1999,14.1425
13.205,23,21,22,23,12.3469,14.0059
13.2051,24,21,22,17,10.6568,15.5831
13.2051,20,18,21,25,12.0591,14.2746
13.2054,20,25,23,25,15.1712,11.371
13.2057,19,18,24,24,12.4651,13.8968
13.2058,24,25,16,25,13.2798,13.1366
13.2058,21,18,22,15,9.90131,16.2895
13.2061,20,24,20,21,14.2541,12.228
13.2061,15,15,24,21,11.9062,14.4193
13.2063,18,20,23,23,13.4914,12.9402
13.2063,23,21,18,15,11.1409,15.1338
13.2064,15,16,16,16,12.1435,14.1982
13.2066,17,20,25,24,12.9601,13.4365
13.2069,18,23,19,19,15.2283,11.3206
13.2072,22,17,22,15,9.84053,16.3489
13.2073,15,24,20,24,17.1084,9.56679
13.2073,15,21,15,22,17.1867,9.49377
13.2076,23,25,21,15,12.252,14.0995
13.2078,21,17,24,24,11.159,15.1198
13.2078,15,24,24,23,16.1672,10.4461
13.208,16,16,24,23,11.2685,15.018
13.2082,17,23,17,25,16.3114,10.3123
13.2082,21,17,22,25,11.2723,15.0148
13.2083,19,23,23,25,14.6494,11.8635
13.2083,20,24,24,25,13.8514,12.6082
13.2085,19,22,15,16,14.2083,12.2754
13.2086,23,21,19,22,11.9176,14.4134
13.2086,19,18,16,24,13.1781,13.2371
13.209,20,21,17,23,14.097,12.3802
13.2091,21,18,23,22,11.7696,14.5524
13.2091,21,24,19,20,13.2642,13.1577
13.2093,21,22,24,20,12.6357,13.7446
13.2096,16,15,23,22,11.4941,14.8105
13.2097,24,25,16,21,12.8029,13.5894
13.2099,20,23,15,19,14.076,12.4017
13.2099,20,23,18,23,15.0197,11.5209
13.2102,19,20,18,15,11.5729,14.7382
13.2106,16,21,15,22,16.4345,10.2022
13.2107,15,21,16,25,17.2782,9.41486
13.2107,20,25,24,23,14.575,11.9376
13.2111,20,23,21,24,14.137,12.3471
13.2111,20,18,20,20,11.9263,14.4102
13.2115,23,23,17,18,12.242,14.1162
13.2116,22,22,24,23,12.3051,14.0576
13.2118,16,16,25,20,10.4686,15.7717
13.212,22,21,25,23,12.1179,14.2329
13.2123,18,24,19,21,16.0179,10.5942
13.2124,16,20,15,25,16.3472,10.2869
13.2125,17,24,19,20,15.4586,11.1165
13.2126,22,22,23,18,12.499,13.8786
13.213,20,23,25,24,13.5214,12.9252
13.2131,20,20,17,18,12.5126,13.8668
13.2137,24,21,21,16,10.3001,15.9326
13.2137,21,24,20,22,13.4985,12.9479
13.2138,18,19,16,23,14.1815,12.3107
13.2139,23,25,17,16,12.4513,13.9256
13.2139,24,22,23,20,11.6135,14.7075
13.2142,24,21,24,16,10.2999,15.9339
13.2143,24,22,19,17,11.835,14.5014
13.2144,19,17,24,25,12.5212,13.8614
13.2145,19,24,16,20,14.7661,11.7665
13.2146,22,24,22,15,11.9979,14.35
13.2146,23,25,21,21,13.4244,13.0189
13.2146,20,19,16,21,12.4705,13.9091
13.2147,18,24,20,20,14.5569,11.9622
13.2152,19,20,15,15,12.7596,13.6405
13.2155,23,22,25,23,12.2657,14.1019
13.2157,19,25,19,23,15.5591,11.0287
13.2158,19,20,23,18,11.5928,14.7304
13.2158,22,25,21,15,12.7359,13.6637
13.2161,22,21,22,22,12.0707,14.2849
13.2161,19,19,21,16,11.5659,14.7561
13.2162,19,20,22,15,10.8389,15.4347
13.2163,22,24,21,16,12.2903,14.0804
13.2165,22,21,19,15,11.8768,14.4667
13.2169,17,23,15,22,16.2816,10.3569
13.217,20,25,23,24,15.2303,11.3381
13.217,22,22,24,24,12.5892,13.803
13.2174,18,17,15,20,13.631,12.8315
13.2174,25,23,25,17,10.7398,15.5296
13.2187,21,22,22,22,12.7124,13.6911
13.2188,22,24,21,25,13.3147,13.1294
13.2191,18,18,23,16,11.8017,14.5418
13.2193,20,21,18,16,12.7709,13.6378
13.2193,20,17,15,25,12.7462,13.6608
13.2193,19,21,23,23,14.5602,11.968
13.2198,23,24,20,16,11.8388,14.5085
13.2199,20,19,25,24,11.8078,14.5377
13.22,23,25,24,25,13.6563,12.8128
13.22,16,24,17,23,16.9061,9.78015
13.2201,17,16,24,19,10.3108,15.935
13.2203,19,20,24,15,11.487,14.8379
13.2204,22,19,16,16,10.458,15.7983
13.2206,17,22,15,20,15.8219,10.793
13.2206,16,24,23,25,15.9505,10.6731
13.2207,17,16,22,16,10.158,16.0787
13.2209,21,18,16,20,11.2933,15.0198
13.221,23,21,15,17,12.2355,14.1406
13.221,15,25,19,23,18.0506,8.71412
13.2213,20,19,18,23,12.2529,14.1251
13.2213,22,17,17,22,11.3818,14.938
13.2218,22,21,18,16,11.3676,14.952
13.2218,15,20,17,24,16.5176,10.1462
13.2221,21,25,23,23,14.6144,11.9227
13.2222,25,21,18,15,10.2716,15.9757
13.2222,24,25,25,20,12.2136,14.1635
13.2225,25,25,16,17,12.4486,13.9446
13.2225,18,23,20,25,15.6406,10.9658
13.2226,22,17,21,21,10.9647,15.3296
13.2228,21,18,25,18,10.4694,15.7923
13.2231,18,16,17,19,10.4503,15.8107
13.2231,19,18,23,25,13.095,13.3427
13.2232,15,25,21,24,17.5252,9.20851
13.2236,15,15,19,23,13.0662,13.3704
13.2236,22,25,21,23,14.3891,12.1359
